user_country,friend_country,user_region,friend_region,scaled_sci
ZA,GD,ZA,GD,4257
GD,ZA,GD,ZA,4257
SL,GD,SL,GD,11165
GD,SL,GD,SL,11165
SO,LU,SO,LU,10423
LU,SO,LU,SO,10423
NG,BS,NG,BS,6210
BS,NG,BS,NG,6210
UA,FM,UA,FM,110
FM,UA,FM,UA,110
GQ,BZ,GQ,BZ,1929
BZ,GQ,BZ,GQ,1929
UA,QA,UA,QA,2059
QA,UA,QA,UA,2059
ZM,BA,ZM,BA,278
BA,ZM,BA,ZM,278
CD,BA,CD,BA,131
BA,CD,BA,CD,131
TO,BA,TO,BA,77
BA,TO,BA,TO,77
ST,SK,ST,SK,473
SK,ST,SK,ST,473
PY,LR,PY,LR,869
LR,PY,LR,PY,869
PG,LR,PG,LR,3026
LR,PG,LR,PG,3026
NG,KI,NG,KI,2902
KI,NG,KI,NG,2902
NA,BE,NA,BE,2644
BE,NA,BE,NA,2644
SZ,GY,SZ,GY,2006
GY,SZ,GY,SZ,2006
LY,CZ,LY,CZ,315
CZ,LY,CZ,LY,315
OM,DK,OM,DK,2081
DK,OM,DK,OM,2081
GA,ET,GA,ET,4684
ET,GA,ET,GA,4684
LT,GE,LT,GE,15703
GE,LT,GE,LT,15703
SK,LV,SK,LV,7592
LV,SK,LV,SK,7592
SI,LV,SI,LV,11032
LV,SI,LV,SI,11032
NO,FI,NO,FI,41221
FI,NO,FI,NO,41221
RW,PG,RW,PG,2199
PG,RW,PG,RW,2199
TJ,PG,TJ,PG,271
PG,TJ,PG,TJ,271
JM,AD,JM,AD,1455
AD,JM,AD,JM,1455
NA,AM,NA,AM,779
AM,NA,AM,NA,779
SN,AM,SN,AM,4199
AM,SN,AM,SN,4199
FR,CR,FR,CR,2039
CR,FR,CR,FR,2039
UA,CR,UA,CR,997
CR,UA,CR,UA,997
LS,BN,LS,BN,246
BN,LS,BN,LS,246
HR,BN,HR,BN,3714
BN,HR,BN,HR,3714
OM,AU,OM,AU,7706
AU,OM,AU,OM,7706
SL,NA,SL,NA,18221
NA,SL,NA,SL,18221
PA,GM,PA,GM,1858
GM,PA,GM,PA,1858
DJ,CY,DJ,CY,12628
CY,DJ,CY,DJ,12628
GY,GR,GY,GR,387
GR,GY,GR,GY,387
GY,AT,GY,AT,385
AT,GY,AT,GY,385
IQ,BF,IQ,BF,1642
BF,IQ,BF,IQ,1642
MA,LY,MA,LY,15070
LY,MA,LY,MA,15070
WS,UA,WS,UA,198
UA,WS,UA,WS,198
WS,GH,WS,GH,3777
GH,WS,GH,WS,3777
PY,GA,PY,GA,894
GA,PY,GA,PY,894
VN,CD,VN,CD,474
CD,VN,CD,VN,474
PH,PE,PH,PE,890
PE,PH,PE,PH,890
SN,SA,SN,SA,3926
SA,SN,SA,SN,3926
MU,MA,MU,MA,1976
MA,MU,MA,MU,1976
MZ,MA,MZ,MA,2023
MA,MZ,MA,MZ,2023
TD,AR,TD,AR,107
AR,TD,AR,TD,107
NI,AR,NI,AR,5424
AR,NI,AR,NI,5424
PL,IT,PL,IT,5926
IT,PL,IT,PL,5926
SE,AE,SE,AE,9138
AE,SE,AE,SE,9138
TL,CH,TL,CH,741
CH,TL,CH,TL,741
CZ,AO,CZ,AO,302
AO,CZ,AO,CZ,302
TR,IN,TR,IN,262
IN,TR,IN,TR,262
TH,GD,TH,GD,341
GD,TH,GD,TH,341
IL,BS,IL,BS,3994
BS,IL,BS,IL,3994
VC,PY,VC,PY,1190
PY,VC,PY,VC,1190
YE,CV,YE,CV,800
CV,YE,CV,YE,800
MX,MU,MX,MU,326
MU,MX,MU,MX,326
MM,MG,MM,MG,259
MG,MM,MG,MM,259
ID,CZ,ID,CZ,293
CZ,ID,CZ,ID,293
TD,CG,TD,CG,91731
CG,TD,CG,TD,91731
NZ,LS,NZ,LS,513
LS,NZ,LS,NZ,513
GN,DK,GN,DK,465
DK,GN,DK,GN,465
VU,KG,VU,KG,1978
KG,VU,KG,VU,1978
VN,UG,VN,UG,261
UG,VN,UG,VN,261
TL,IQ,TL,IQ,173
IQ,TL,IQ,TL,173
PA,LV,PA,LV,669
LV,PA,LV,PA,669
SD,LV,SD,LV,600
LV,SD,LV,SD,600
SA,IE,SA,IE,8335
IE,SA,IE,SA,8335
TO,SO,TO,SO,300
SO,TO,SO,TO,300
SV,BT,SV,BT,95
BT,SV,BT,SV,95
MK,CR,MK,CR,629
CR,MK,CR,MK,629
MG,LA,MG,LA,465
LA,MG,LA,MG,465
MW,AU,MW,AU,1821
AU,MW,AU,MW,1821
SI,NA,SI,NA,1107
NA,SI,NA,SI,1107
MV,BW,MV,BW,1876
BW,MV,BW,MV,1876
PE,MD,PE,MD,186
MD,PE,MD,PE,186
LA,HN,LA,HN,130
HN,LA,HN,LA,130
PG,AZ,PG,AZ,161
AZ,PG,AZ,PG,161
HR,AZ,HR,AZ,2203
AZ,HR,AZ,HR,2203
MV,DE,MV,DE,4394
DE,MV,DE,MV,4394
MM,AT,MM,AT,273
AT,MM,AT,MM,273
NG,MM,NG,MM,314
MM,NG,MM,NG,314
XK,DO,XK,DO,627
DO,XK,DO,XK,627
YE,BI,YE,BI,2728
BI,YE,BI,YE,2728
FI,BI,FI,BI,1556
BI,FI,BI,FI,1556
SO,CM,SO,CM,4227
CM,SO,CM,SO,4227
CV,CM,CV,CM,4440
CM,CV,CM,CV,4440
CZ,CM,CZ,CM,297
CM,CZ,CM,CZ,297
TO,KZ,TO,KZ,221
KZ,TO,KZ,TO,221
KG,CD,KG,CD,472
CD,KG,CD,KG,472
WS,CD,WS,CD,314
CD,WS,CD,WS,314
HN,EE,HN,EE,329
EE,HN,EE,HN,329
SD,NZ,SD,NZ,197
NZ,SD,NZ,SD,197
TL,NG,TL,NG,1207
NG,TL,NG,TL,1207
QA,MA,QA,MA,22054
MA,QA,MA,QA,22054
SE,MA,SE,MA,2078
MA,SE,MA,SE,2078
MG,HR,MG,HR,573
HR,MG,HR,MG,573
ST,ME,ST,ME,256
ME,ST,ME,ST,256
SV,FR,SV,FR,667
FR,SV,FR,SV,667
VE,RU,VE,RU,1626
RU,VE,RU,VE,1626
TL,MT,TL,MT,438
MT,TL,MT,TL,438
ME,LB,ME,LB,2861
LB,ME,LB,ME,2861
UG,ES,UG,ES,1261
ES,UG,ES,UG,1261
ML,ES,ML,ES,17611
ES,ML,ES,ML,17611
SB,PH,SB,PH,3144
PH,SB,PH,SB,3144
MV,ID,MV,ID,9195
ID,MV,ID,MV,9195
LV,LU,LV,LU,40917
LU,LV,LU,LV,40917
PY,FM,PY,FM,129
FM,PY,FM,PY,129
SG,BZ,SG,BZ,838
BZ,SG,BZ,SG,838
SN,CV,SN,CV,195712
CV,SN,CV,SN,195712
PG,MU,PG,MU,912
MU,PG,MU,PG,912
BZ,BB,BZ,BB,185116
BB,BZ,BB,BZ,185116
VN,UZ,VN,UZ,333
UZ,VN,UZ,VN,333
TZ,JO,TZ,JO,965
JO,TZ,JO,TZ,965
TD,ST,TD,ST,2209
ST,TD,ST,TD,2209
UA,GW,UA,GW,7715
GW,UA,GW,UA,7715
SR,GW,SR,GW,2127
GW,SR,GW,SR,2127
LK,IE,LK,IE,9342
IE,LK,IE,LK,9342
CL,AL,CL,AL,452
AL,CL,AL,CL,452
AF,AD,AF,AD,341
AD,AF,AD,AF,341
MX,AD,MX,AD,8729
AD,MX,AD,MX,8729
KR,AM,KR,AM,707
AM,KR,AM,KR,707
ZW,BT,ZW,BT,272
BT,ZW,BT,ZW,272
TZ,CR,TZ,CR,314
CR,TZ,CR,TZ,314
NP,CR,NP,CR,110
CR,NP,CR,NP,110
KR,AU,KR,AU,9987
AU,KR,AU,KR,9987
VE,AU,VE,AU,707
AU,VE,AU,VE,707
PK,NA,PK,NA,2666
NA,PK,NA,PK,2666
MX,HU,MX,HU,369
HU,MX,HU,MX,369
ZM,VU,ZM,VU,677
VU,ZM,VU,ZM,677
KM,IL,KM,IL,143
IL,KM,IL,KM,143
KG,IL,KG,IL,3693
IL,KG,IL,KG,3693
GY,GB,GY,GB,17217
GB,GY,GB,GY,17217
WS,GB,WS,GB,1551
GB,WS,GB,WS,1551
NO,MD,NO,MD,10288
MD,NO,MD,NO,10288
NA,HN,NA,HN,301
HN,NA,HN,NA,301
MD,CA,MD,CA,5441
CA,MD,CA,MD,5441
GD,BF,GD,BF,1233
BF,GD,BF,GD,1233
MN,BG,MN,BG,915
BG,MN,BG,MN,915
VC,GN,VC,GN,1291
GN,VC,GN,VC,1291
UY,BJ,UY,BJ,1744
BJ,UY,BJ,UY,1744
TN,CM,TN,CM,11187
CM,TN,CM,TN,11187
HR,ER,HR,ER,338
ER,HR,ER,HR,338
NZ,AF,NZ,AF,6861
AF,NZ,AF,NZ,6861
YE,MN,YE,MN,181
MN,YE,MN,YE,181
ME,CD,ME,CD,232
CD,ME,CD,ME,232
LC,EE,LC,EE,1174
EE,LC,EE,LC,1174
TJ,NZ,TJ,NZ,869
NZ,TJ,NZ,TJ,869
PH,NE,PH,NE,573
NE,PH,NE,PH,573
OM,KE,OM,KE,64048
KE,OM,KE,OM,64048
IN,FJ,IN,FJ,1433
FJ,IN,FJ,IN,1433
VN,AR,VN,AR,166
AR,VN,AR,VN,166
SG,OM,SG,OM,55951
OM,SG,OM,SG,55951
TD,DZ,TD,DZ,12719
DZ,TD,DZ,TD,12719
LA,BD,LA,BD,1101
BD,LA,BD,LA,1101
TD,ES,TD,ES,2072
ES,TD,ES,TD,2072
TN,TJ,TN,TJ,737
TJ,TN,TJ,TN,737
SN,BR,SN,BR,1242
BR,SN,BR,SN,1242
MR,ID,MR,ID,1735
ID,MR,ID,MR,1735
UY,FM,UY,FM,81
FM,UY,FM,UY,81
ML,DJ,ML,DJ,16045
DJ,ML,DJ,ML,16045
TG,SB,TG,SB,989
SB,TG,SB,TG,989
OM,GT,OM,GT,404
GT,OM,GT,OM,404
GM,BA,GM,BA,1405
BA,GM,BA,GM,1405
GW,CF,GW,CF,17774
CF,GW,CF,GW,17774
GM,CF,GM,CF,18689
CF,GM,CF,GM,18689
PT,CF,PT,CF,1124
CF,PT,CF,PT,1124
SB,LR,SB,LR,2031
LR,SB,LR,SB,2031
ST,KI,ST,KI,5951
KI,ST,KI,ST,5951
NP,KI,NP,KI,284
KI,NP,KI,NP,284
PA,MG,PA,MG,1567
MG,PA,MG,PA,1567
QA,CG,QA,CG,2826
CG,QA,CG,QA,2826
UA,IE,UA,IE,29233
IE,UA,IE,UA,29233
SO,SO,SO,SO,30603807
UG,BN,UG,BN,1491
BN,UG,BN,UG,1491
YE,KW,YE,KW,43878
KW,YE,KW,YE,43878
SD,KW,SD,KW,52641
KW,SD,KW,SD,52641
LT,LA,LT,LA,82
LA,LT,LA,LT,82
MU,AU,MU,AU,39365
AU,MU,AU,MU,39365
GN,CY,GN,CY,17954
CY,GN,CY,GN,17954
MK,IL,MK,IL,3363
IL,MK,IL,MK,3363
GW,GQ,GW,GQ,73548
GQ,GW,GQ,GW,73548
TN,TL,TN,TL,609
TL,TN,TL,TN,609
RS,JP,RS,JP,1298
JP,RS,JP,RS,1298
GT,GR,GT,GR,202
GR,GT,GR,GT,202
LV,AT,LV,AT,17277
AT,LV,AT,LV,17277
TJ,SR,TJ,SR,727
SR,TJ,SR,TJ,727
PG,MM,PG,MM,2658
MM,PG,MM,PG,2658
ID,BH,ID,BH,7388
BH,ID,BH,ID,7388
JP,BJ,JP,BJ,444
BJ,JP,BJ,JP,444
NL,BJ,NL,BJ,980
BJ,NL,BJ,NL,980
HT,ER,HT,ER,418
ER,HT,ER,HT,418
SV,KR,SV,KR,407
KR,SV,KR,SV,407
MX,LK,MX,LK,192
LK,MX,LK,MX,192
PK,MN,PK,MN,418
MN,PK,MN,PK,418
PY,KH,PY,KH,313
KH,PY,KH,PY,313
WS,MY,WS,MY,946
MY,WS,MY,WS,946
KW,FJ,KW,FJ,3260
FJ,KW,FJ,KW,3260
UA,ES,UA,ES,12398
ES,UA,ES,UA,12398
XK,US,XK,US,5061
US,XK,US,XK,5061
BF,AO,BF,AO,8422
AO,BF,AO,BF,8422
WS,IN,WS,IN,236
IN,WS,IN,WS,236
SS,LU,SS,LU,7734
LU,SS,LU,SS,7734
KG,BZ,KG,BZ,247
BZ,KG,BZ,KG,247
VN,SB,VN,SB,374
SB,VN,SB,VN,374
KE,BB,KE,BB,4119
BB,KE,BB,KE,4119
PH,CF,PH,CF,460
CF,PH,CF,PH,460
TL,SL,TL,SL,1193
SL,TL,SL,TL,1193
TW,ML,TW,ML,167
ML,TW,ML,TW,167
LV,JM,LV,JM,649
JM,LV,JM,LV,649
RW,KM,RW,KM,18691
KM,RW,KM,RW,18691
LU,IE,LU,IE,39282
IE,LU,IE,LU,39282
MY,AL,MY,AL,479
AL,MY,AL,MY,479
TZ,SO,TZ,SO,17094
SO,TZ,SO,TZ,17094
PH,BT,PH,BT,927
BT,PH,BT,PH,927
XK,BN,XK,BN,450
BN,XK,BN,XK,450
NG,MW,NG,MW,26307
MW,NG,MW,NG,26307
CM,AU,CM,AU,455
AU,CM,AU,CM,455
GB,BW,GB,BW,12577
BW,GB,BW,GB,12577
TH,TG,TH,TG,369
TG,TH,TG,TH,369
TD,GM,TD,GM,12092
GM,TD,GM,TD,12092
VN,HN,VN,HN,136
HN,VN,HN,VN,136
TO,GR,TO,GR,398
GR,TO,GR,TO,398
JO,AZ,JO,AZ,1357
AZ,JO,AZ,JO,1357
LR,CA,LR,CA,9172
CA,LR,CA,LR,9172
SR,AT,SR,AT,682
AT,SR,AT,SR,682
RS,NI,RS,NI,220
NI,RS,NI,RS,220
KI,BF,KI,BF,199
BF,KI,BF,KI,199
RU,BH,RU,BH,8660
BH,RU,BH,RU,8660
CD,BG,CD,BG,138
BG,CD,BG,CD,138
RW,BJ,RW,BJ,23521
BJ,RW,BJ,RW,23521
US,ER,US,ER,12789
ER,US,ER,US,12789
JO,CI,JO,CI,934
CI,JO,CI,JO,934
MM,CI,MM,CI,117
CI,MM,CI,MM,117
SD,CI,SD,CI,2202
CI,SD,CI,SD,2202
KR,KR,KR,KR,3059588
ZW,BY,ZW,BY,4034
BY,ZW,BY,ZW,4034
RS,MN,RS,MN,1111
MN,RS,MN,RS,1111
PA,CD,PA,CD,535
CD,PA,CD,PA,535
VE,NZ,VE,NZ,374
NZ,VE,NZ,VE,374
IS,CO,IS,CO,2728
CO,IS,CO,IS,2728
IT,CO,IT,CO,2770
CO,IT,CO,IT,2770
TL,SA,TL,SA,1388
SA,TL,SA,TL,1388
SV,MY,SV,MY,212
MY,SV,MY,SV,212
UA,MA,UA,MA,7309
MA,UA,MA,UA,7309
GD,FJ,GD,FJ,5546
FJ,GD,FJ,GD,5546
RW,FJ,RW,FJ,761
FJ,RW,FJ,RW,761
TN,OM,TN,OM,30817
OM,TN,OM,TN,30817
SZ,DZ,SZ,DZ,449
DZ,SZ,DZ,SZ,449
MA,IT,MA,IT,17141
IT,MA,IT,MA,17141
LK,FR,LK,FR,6759
FR,LK,FR,LK,6759
YE,LB,YE,LB,32078
LB,YE,LB,YE,32078
ZM,CH,ZM,CH,1378
CH,ZM,CH,ZM,1378
RS,FM,RS,FM,266
FM,RS,FM,RS,266
SL,BZ,SL,BZ,2817
BZ,SL,BZ,SL,2817
TD,GT,TD,GT,194
GT,TD,GT,TD,194
MN,CV,MN,CV,176
CV,MN,CV,MN,176
TN,MU,TN,MU,2678
MU,TN,MU,TN,2678
TO,JO,TO,JO,135
JO,TO,JO,TO,135
CZ,CZ,CZ,CZ,5545145
NL,ET,NL,ET,11742
ET,NL,ET,NL,11742
KR,ET,KR,ET,1724
ET,KR,ET,KR,1724
UZ,LV,UZ,LV,19312
LV,UZ,LV,UZ,19312
MG,CL,MG,CL,325
CL,MG,CL,MG,325
HN,FI,HN,FI,532
FI,HN,FI,HN,532
VN,AD,VN,AD,268
AD,VN,AD,VN,268
TG,AM,TG,AM,3084
AM,TG,AM,TG,3084
UG,NA,UG,NA,17856
NA,UG,NA,UG,17856
KR,GQ,KR,GQ,1304
GQ,KR,GQ,KR,1304
GQ,AZ,GQ,AZ,1286
AZ,GQ,AZ,GQ,1286
TL,DE,TL,DE,448
DE,TL,DE,TL,448
BN,AT,BN,AT,1347
AT,BN,AT,BN,1347
GA,AT,GA,AT,1121
AT,GA,AT,GA,1121
MD,BF,MD,BF,202
BF,MD,BF,MD,202
QA,BO,QA,BO,890
BO,QA,BO,QA,890
ET,BG,ET,BG,195
BG,ET,BG,ET,195
UY,LY,UY,LY,185
LY,UY,LY,UY,185
RS,CM,RS,CM,659
CM,RS,CM,RS,659
ET,CM,ET,CM,6694
CM,ET,CM,ET,6694
CY,CI,CY,CI,3297
CI,CY,CI,CY,3297
RW,AF,RW,AF,3801
AF,RW,AF,RW,3801
TZ,CD,TZ,CD,44180
CD,TZ,CD,TZ,44180
SZ,SA,SZ,SA,2028
SA,SZ,SA,SZ,2028
TR,SS,TR,SS,2158
SS,TR,SS,TR,2158
CY,AE,CY,AE,45667
AE,CY,AE,CY,45667
PL,FR,PL,FR,3648
FR,PL,FR,PL,3648
LU,BD,LU,BD,513
BD,LU,BD,LU,513
GM,BD,GM,BD,2283
BD,GM,BD,GM,2283
LT,BD,LT,BD,907
BD,LT,BD,LT,907
ML,EG,ML,EG,2451
EG,ML,EG,ML,2451
IE,GD,IE,GD,10048
GD,IE,GD,IE,10048
XK,LU,XK,LU,116512
LU,XK,LU,XK,116512
LU,BS,LU,BS,4516
BS,LU,BS,LU,4516
ST,BS,ST,BS,1584
BS,ST,BS,ST,1584
SL,DJ,SL,DJ,6500
DJ,SL,DJ,SL,6500
IQ,BA,IQ,BA,542
BA,IQ,BA,IQ,542
NG,MK,NG,MK,709
MK,NG,MK,NG,709
IT,CF,IT,CF,2207
CF,IT,CF,IT,2207
MK,CG,MK,CG,251
CG,MK,CG,MK,251
GH,CG,GH,CG,16907
CG,GH,CG,GH,16907
SG,DK,SG,DK,6663
DK,SG,DK,SG,6663
NZ,LV,NZ,LV,5251
LV,NZ,LV,NZ,5251
KW,IE,KW,IE,18739
IE,KW,IE,KW,18739
ZW,SZ,ZW,SZ,92072
SZ,ZW,SZ,ZW,92072
ER,CL,ER,CL,28
CL,ER,CL,ER,28
LR,FI,LR,FI,2467
FI,LR,FI,LR,2467
TR,PG,TR,PG,60
PG,TR,PG,TR,60
LS,AM,LS,AM,138
AM,LS,AM,LS,138
ZA,BN,ZA,BN,1295
BN,ZA,BN,ZA,1295
ZA,KW,ZA,KW,2591
KW,ZA,KW,ZA,2591
NA,KW,NA,KW,1780
KW,NA,KW,NA,1780
MR,KW,MR,KW,6911
KW,MR,KW,MR,6911
FR,BW,FR,BW,510
BW,FR,BW,FR,510
RU,HU,RU,HU,9395
HU,RU,HU,RU,9395
LU,JP,LU,JP,5443
JP,LU,JP,LU,5443
TG,DE,TG,DE,12727
DE,TG,DE,TG,12727
TG,DO,TG,DO,3359
DO,TG,DO,TG,3359
MV,BH,MV,BH,203215
BH,MV,BH,MV,203215
RO,BG,RO,BG,11708
BG,RO,BG,RO,11708
KE,BJ,KE,BJ,16253
BJ,KE,BJ,KE,16253
MU,GH,MU,GH,5133
GH,MU,GH,MU,5133
SO,PT,SO,PT,837
PT,SO,PT,SO,837
MK,GA,MK,GA,645
GA,MK,GA,MK,645
TN,GA,TN,GA,18065
GA,TN,GA,TN,18065
RU,NZ,RU,NZ,5044
NZ,RU,NZ,RU,5044
YE,NE,YE,NE,13086
NE,YE,NE,YE,13086
VC,MA,VC,MA,993
MA,VC,MA,VC,993
OM,AR,OM,AR,371
AR,OM,AR,OM,371
TJ,RU,TJ,RU,891123
RU,TJ,RU,TJ,891123
BS,BD,BS,BD,353
BD,BS,BD,BS,353
FM,BD,FM,BD,736
BD,FM,BD,FM,736
PK,BD,PK,BD,9325
BD,PK,BD,PK,9325
ZA,PH,ZA,PH,334
PH,ZA,PH,ZA,334
TW,ID,TW,ID,17177
ID,TW,ID,TW,17177
MN,CH,MN,CH,10401
CH,MN,CH,MN,10401
QA,EC,QA,EC,798
EC,QA,EC,QA,798
MR,BS,MR,BS,1152
BS,MR,BS,MR,1152
GR,FM,GR,FM,256
FM,GR,FM,GR,256
LA,BZ,LA,BZ,84
BZ,LA,BZ,LA,84
ES,DJ,ES,DJ,1250
DJ,ES,DJ,ES,1250
ME,GT,ME,GT,331
GT,ME,GT,ME,331
SG,GT,SG,GT,207
GT,SG,GT,SG,207
LA,BB,LA,BB,124
BB,LA,BB,LA,124
SG,GY,SG,GY,1404
GY,SG,GY,SG,1404
FR,CG,FR,CG,73539
CG,FR,CG,FR,73539
GY,DK,GY,DK,814
DK,GY,DK,GY,814
GM,ET,GM,ET,6927
ET,GM,ET,GM,6927
TZ,KG,TZ,KG,745
KG,TZ,KG,TZ,745
UY,KM,UY,KM,87
KM,UY,KM,UY,87
TD,AL,TD,AL,311
AL,TD,AL,TD,311
SB,NO,SB,NO,343
NO,SB,NO,SB,343
RU,AD,RU,AD,31889
AD,RU,AD,RU,31889
FJ,AM,FJ,AM,552
AM,FJ,AM,FJ,552
RS,KW,RS,KW,3952
KW,RS,KW,RS,3952
RO,KW,RO,KW,4196
KW,RO,KW,RO,4196
TO,KW,TO,KW,732
KW,TO,KW,TO,732
NG,KW,NG,KW,8080
KW,NG,KW,NG,8080
RO,AU,RO,AU,2111
AU,RO,AU,RO,2111
TR,AU,TR,AU,1762
AU,TR,AU,TR,1762
YE,BW,YE,BW,650
BW,YE,BW,YE,650
MG,CY,MG,CY,1051
CY,MG,CY,MG,1051
UY,CY,UY,CY,2717
CY,UY,CY,UY,2717
KH,HU,KH,HU,205
HU,KH,HU,KH,205
TT,IL,TT,IL,921
IL,TT,IL,TT,921
VN,TL,VN,TL,942
TL,VN,TL,VN,942
NL,GB,NL,GB,15938
GB,NL,GB,NL,15938
PL,GB,PL,GB,24865
GB,PL,GB,PL,24865
SI,MD,SI,MD,3545
MD,SI,MD,SI,3545
ZA,TZ,ZA,TZ,14222
TZ,ZA,TZ,ZA,14222
GY,AZ,GY,AZ,421
AZ,GY,AZ,GY,421
CV,AZ,CV,AZ,790
AZ,CV,AZ,CV,790
GY,CA,GY,CA,43944
CA,GY,CA,GY,43944
XK,NI,XK,NI,149
NI,XK,NI,XK,149
TW,NI,TW,NI,241
NI,TW,NI,TW,241
US,MM,US,MM,1678
MM,US,MM,US,1678
HT,GH,HT,GH,9182
GH,HT,GH,HT,9182
SB,BI,SB,BI,887
BI,SB,BI,SB,887
JM,ER,JM,ER,586
ER,JM,ER,JM,586
PA,ER,PA,ER,205
ER,PA,ER,PA,205
VN,ER,VN,ER,22
ER,VN,ER,VN,22
MV,CI,MV,CI,859
CI,MV,CI,MV,859
GQ,BY,GQ,BY,9470
BY,GQ,BY,GQ,9470
CV,BY,CV,BY,825
BY,CV,BY,CV,825
SK,GA,SK,GA,166
GA,SK,GA,SK,166
DJ,CD,DJ,CD,6823
CD,DJ,CD,DJ,6823
TW,NG,TW,NG,397
NG,TW,NG,TW,397
WS,NE,WS,NE,452
NE,WS,NE,WS,452
LK,KE,LK,KE,2100
KE,LK,KE,LK,2100
RU,OM,RU,OM,7105
OM,RU,OM,RU,7105
PK,HR,PK,HR,509
HR,PK,HR,PK,509
HU,AE,HU,AE,3544
AE,HU,AE,HU,3544
SS,PK,SS,PK,2092
PK,SS,PK,SS,2092
TN,RW,TN,RW,1727
RW,TN,RW,TN,1727
SV,BR,SV,BR,1484
BR,SV,BR,SV,1484
UY,BR,UY,BR,12699
BR,UY,BR,UY,12699
FM,EG,FM,EG,54
EG,FM,EG,FM,54
IL,CH,IL,CH,18976
CH,IL,CH,IL,18976
MG,EC,MG,EC,374
EC,MG,EC,MG,374
PE,LU,PE,LU,3012
LU,PE,LU,PE,3012
SG,LU,SG,LU,10840
LU,SG,LU,SG,10840
UA,BA,UA,BA,1787
BA,UA,BA,UA,1787
MA,CV,MA,CV,2775
CV,MA,CV,MA,2775
ZM,MK,ZM,MK,412
MK,ZM,MK,ZM,412
TW,TD,TW,TD,179
TD,TW,TD,TW,179
SA,CF,SA,CF,6380
CF,SA,CF,SA,6380
TH,LR,TH,LR,477
LR,TH,LR,TH,477
ZA,ZA,ZA,ZA,2575164
FI,CZ,FI,CZ,7835
CZ,FI,CZ,FI,7835
DO,CG,DO,CG,3953
CG,DO,CG,DO,3953
MA,LS,MA,LS,821
LS,MA,LS,MA,821
LK,DK,LK,DK,5492
DK,LK,DK,LK,5492
TN,ET,TN,ET,1501
ET,TN,ET,TN,1501
UZ,RS,UZ,RS,2591
RS,UZ,RS,UZ,2591
NI,GE,NI,GE,98
GE,NI,GE,NI,98
KG,IQ,KG,IQ,1261
IQ,KG,IQ,KG,1261
SN,LV,SN,LV,1036
LV,SN,LV,SN,1036
TW,IE,TW,IE,2295
IE,TW,IE,TW,2295
SS,IE,SS,IE,2477
IE,SS,IE,SS,2477
SS,AL,SS,AL,531
AL,SS,AL,SS,531
LT,AL,LT,AL,2251
AL,LT,AL,LT,2251
UA,AD,UA,AD,9559
AD,UA,AD,UA,9559
TZ,MV,TZ,MV,3638
MV,TZ,MV,TZ,3638
TL,LT,TL,LT,127
LT,TL,LT,TL,127
KZ,BT,KZ,BT,682
BT,KZ,BT,KZ,682
LS,CR,LS,CR,108
CR,LS,CR,LS,108
SE,LA,SE,LA,691
LA,SE,LA,SE,691
LA,AU,LA,AU,4702
AU,LA,AU,LA,4702
LV,IL,LV,IL,13638
IL,LV,IL,LV,13638
PY,GQ,PY,GQ,10531
GQ,PY,GQ,PY,10531
PK,GB,PK,GB,11943
GB,PK,GB,PK,11943
LS,CA,LS,CA,573
CA,LS,CA,LS,573
SZ,AT,SZ,AT,314
AT,SZ,AT,SZ,314
GQ,BO,GQ,BO,2284
BO,GQ,BO,GQ,2284
BY,BO,BY,BO,851
BO,BY,BO,BY,851
UA,BH,UA,BH,1861
BH,UA,BH,UA,1861
HT,BG,HT,BG,232
BG,HT,BG,HT,232
KW,BI,KW,BI,2922
BI,KW,BI,KW,2922
LR,CM,LR,CM,58813
CM,LR,CM,LR,58813
FJ,CI,FJ,CI,279
CI,FJ,CI,FJ,279
KH,BY,KH,BY,438
BY,KH,BY,KH,438
ZA,MZ,ZA,MZ,149262
MZ,ZA,MZ,ZA,149262
NO,EE,NO,EE,43599
EE,NO,EE,NO,43599
ES,EE,ES,EE,10729
EE,ES,EE,ES,10729
XK,NE,XK,NE,357
NE,XK,NE,XK,357
NL,AR,NL,AR,1866
AR,NL,AR,NL,1866
LA,HR,LA,HR,89
HR,LA,HR,LA,89
LK,IT,LK,IT,20253
IT,LK,IT,LK,20253
TR,RW,TR,RW,1257
RW,TR,RW,TR,1257
SE,ES,SE,ES,10120
ES,SE,ES,SE,10120
NZ,ES,NZ,ES,4090
ES,NZ,ES,NZ,4090
ES,ES,ES,ES,1419651
JO,EG,JO,EG,62176
EG,JO,EG,JO,62176
MK,EG,MK,EG,534
EG,MK,EG,MK,534
TR,TH,TR,TH,478
TH,TR,TH,TR,478
SS,CH,SS,CH,11512
CH,SS,CH,SS,11512
FI,BS,FI,BS,1533
BS,FI,BS,FI,1533
EC,DJ,EC,DJ,535
DJ,EC,DJ,EC,535
SL,SK,SL,SK,192
SK,SL,SK,SL,192
TN,BE,TN,BE,16553
BE,TN,BE,TN,16553
SO,GY,SO,GY,909
GY,SO,GY,SO,909
ZM,GY,ZM,GY,3690
GY,ZM,GY,ZM,3690
ZA,CZ,ZA,CZ,314
CZ,ZA,CZ,ZA,314
GM,CG,GM,CG,37447
CG,GM,CG,GM,37447
PA,LS,PA,LS,157
LS,PA,LS,PA,157
NZ,ET,NZ,ET,2828
ET,NZ,ET,NZ,2828
LS,LC,LS,LC,1945
LC,LS,LC,LS,1945
